experiment,plate,row,col,path,protect,plant,protect_od,path_od,date_inoc,date_germ,date_ster,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_002_cropped,H,12,ATY2A2,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,1,MOCK,MOCK,col0,0,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,1,N2C3,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,1,ATY2A2,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,1,ATR2A1,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,1,ATR2A1,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,1,N2C3,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,1,ATY2A2,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,1,MOCK,MOCK,col0,0,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,2,MOCK,MOCK,col0,0,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,2,N2C3,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,2,ATY2A2,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,2,ATR2A1,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,2,ATR2A1,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,2,N2C3,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,2,ATY2A2,MOCK,col0,0,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,2,MOCK,MOCK,col0,0,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,3,MOCK,ATL4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,3,N2C3,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,3,ATY2A2,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,3,ATR2A1,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,3,ATR2A1,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,3,N2C3,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,3,ATY2A2,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,3,MOCK,ATL4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,4,MOCK,ATL4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,4,N2C3,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,4,ATY2A2,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,4,ATR2A1,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,4,ATR2A1,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,4,N2C3,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,4,ATY2A2,ATL4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,4,MOCK,ATL4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,5,MOCK,ATY4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,5,N2C3,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,5,ATY2A2,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,5,ATR2A1,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,5,ATR2A1,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,5,N2C3,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,5,ATY2A2,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,5,MOCK,ATY4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,6,MOCK,ATY4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,6,N2C3,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,6,ATY2A2,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,6,ATR2A1,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,6,ATR2A1,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,6,N2C3,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,6,ATY2A2,ATY4B2,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,6,MOCK,ATY4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,7,MOCK,ATY4B2,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,7,N2C3,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,7,ATY2A2,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,7,ATR2A1,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,7,ATR2A1,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,7,N2C3,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,7,ATY2A2,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,7,MOCK,ATR3A3,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,8,MOCK,ATR3A3,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,8,N2C3,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,8,ATY2A2,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,8,ATR2A1,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,8,ATR2A1,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,8,N2C3,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,8,ATY2A2,ATR3A3,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,8,MOCK,ATR3A3,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,9,MOCK,WCS365,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,9,N2C3,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,9,ATY2A2,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,9,ATR2A1,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,9,ATR2A1,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,9,N2C3,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,9,ATY2A2,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,9,MOCK,WCS365,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,10,MOCK,WCS365,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,10,N2C3,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,10,ATY2A2,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,10,ATR2A1,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,10,ATR2A1,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,10,N2C3,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,10,ATY2A2,WCS365,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,10,MOCK,WCS365,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,11,MOCK,ATD3B1,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,11,N2C3,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,11,ATY2A2,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,11,ATR2A1,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,11,ATR2A1,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,11,N2C3,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,11,ATY2A2,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,H,11,MOCK,ATD3B1,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,A,12,MOCK,ATD3B1,col0,0.001,0,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,B,12,N2C3,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,C,12,ATY2A2,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,D,12,ATR2A1,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,E,12,ATR2A1,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,F,12,N2C3,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
2022-12-10_ahtal_96_polymyxan2c3,athal_scan_003_cropped,G,12,ATY2A2,ATD3B1,col0,0.001,0.001,2022-12-10,2022-12-05,2022-12-02,2022-12-19,,,,0.5,0.5,5.8,
