experiment,plate,plate_alias,row,col,protect,path,plant,protect_od,path_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2023-08-16_fluor,scan_NcrimWneon_alllacZ_001_cropped,N2C3crim_WCS365neon_fullLacZ,H,12,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,1,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,1,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,1,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,1,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,1,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,1,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,1,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,1,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,2,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,2,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,2,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,2,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,2,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,2,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,2,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,2,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,3,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,3,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,3,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,3,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,3,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,3,WCS365-L_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,3,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,3,WCS365-L_neon,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,4,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,4,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,4,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,4,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,4,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,4,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,4,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,4,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,5,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,5,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,5,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,5,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,5,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,5,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,5,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,5,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,6,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,6,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,6,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,6,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,6,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,6,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,6,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,6,MOCK-_neon,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,7,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,7,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,7,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,7,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,7,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,7,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,7,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,7,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,8,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,8,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,8,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,8,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,8,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,8,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,8,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,8,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,9,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,9,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,9,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,9,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,9,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,9,WCS365-_neon,N2C3-_crim,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,9,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,9,WCS365-_neon,MOCK-_crim,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,10,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,10,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,10,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,10,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,10,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,10,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,10,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,10,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,11,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,11,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,11,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,11,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,11,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,11,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,11,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,H,11,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,A,12,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,B,12,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,C,12,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,D,12,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,E,12,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,F,12,MOCK-_neon,N2C3-_crim,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NcrimWneon_halflacZ_002_cropped,N2C3crim_WCS365neon_halfLacZ,G,12,MOCK-_neon,MOCK-_crim,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
